gene,map
Entrez-64431,1356
Entrez-416,1357
Entrez-23232,1358
Entrez-84536,1359
Entrez-10265,1360
Entrez-9940,1361
Entrez-8045,1362
Entrez-4957,1363
Entrez-5320,1364
Entrez-9152,1365
Entrez-143425,1366
Entrez-114795,1367
Entrez-6554,1368
Entrez-131578,1369
Entrez-5652,1370
Entrez-631,1371
Entrez-25929,1372
Entrez-57402,1373
Entrez-27440,1374
Entrez-60313,1375
Entrez-2535,1376
Entrez-693227,1377
Entrez-100500920,1378
Entrez-100874190,1379
Entrez-4692,1380
Entrez-1337,1381
Entrez-647087,1382
Entrez-119772,1383
Entrez-192670,1384
Entrez-100616329,1385
Entrez-401237,1386
Entrez-100302191,1387
Entrez-574412,1388
Entrez-80725,1389
Entrez-66000,1390
Entrez-6549,1391
Entrez-192111,1392
Entrez-817,1393
Entrez-3336,1394
Entrez-79077,1395
Entrez-8549,1396
Entrez-116115,1397
Entrez-79621,1398
Entrez-84168,1399
Entrez-51313,1400
Entrez-100616257,1401
Entrez-100616356,1402
Entrez-132660,1403
Entrez-360132,1404
Entrez-285643,1405
Entrez-85462,1406
Entrez-8511,1407
Entrez-2149,1408
Entrez-100847051,1409
Entrez-9758,1410
Entrez-933,1411
Entrez-64151,1412
Entrez-81926,1413
Entrez-4253,1414
Entrez-22936,1415
Entrez-5663,1416
Entrez-54567,1417
Entrez-100422913,1418
Entrez-128876,1419
Entrez-9627,1420
Entrez-54967,1421
Entrez-9249,1422
Entrez-9321,1423
Entrez-4913,1424
Entrez-5465,1425
Entrez-5469,1426
Entrez-100616220,1427
Entrez-57153,1428
Entrez-114822,1429
Entrez-644186,1430
Entrez-54739,1431
Entrez-22863,1432
Entrez-163050,1433
Entrez-100616109,1434
Entrez-84631,1435
Entrez-5862,1436
Entrez-574042,1437
Entrez-4671,1438
Entrez-79133,1439
Entrez-286101,1440
Entrez-23336,1441
Entrez-151556,1442
Entrez-283481,1443
Entrez-57158,1444
Entrez-23245,1445
Entrez-51340,1446
Entrez-170463,1447
Entrez-374928,1448
Entrez-2802,1449
Entrez-11219,1450
Entrez-81831,1451
Entrez-100128338,1452
Entrez-51175,1453
Entrez-29127,1454
Entrez-26810,1455
Entrez-29774,1456
Entrez-112752,1457
Entrez-79041,1458
Entrez-79935,1459
Entrez-166647,1460
Entrez-4684,1461
Entrez-134266,1462
Entrez-100288730,1463
Entrez-100505540,1464
Entrez-55699,1465
Entrez-54933,1466
Entrez-1316,1467
Entrez-9069,1468
Entrez-54776,1469
Entrez-9274,1470
Entrez-10040,1471
Entrez-50628,1472
Entrez-51106,1473
Entrez-158830,1474
Entrez-693226,1475
Entrez-4804,1476
Entrez-23770,1477
Entrez-56267,1478
Entrez-26052,1479
Entrez-10311,1480
Entrez-5464,1481
Entrez-149647,1482
Entrez-56108,1483
Entrez-4488,1484
Entrez-5393,1485
Entrez-668,1486
Entrez-100129250,1487
Entrez-55593,1488
Entrez-51024,1489
Entrez-1428,1490
Entrez-7678,1491
Entrez-5021,1492
Entrez-54331,1493
Entrez-91057,1494
Entrez-7016,1495
Entrez-149465,1496
Entrez-51661,1497
Entrez-253724,1498
Entrez-23312,1499
Entrez-27131,1500
Entrez-493860,1501
Entrez-100287616,1502
Entrez-84144,1503
Entrez-29090,1504
Entrez-339674,1505
Entrez-100288797,1506
Entrez-3217,1507
Entrez-344838,1508
Entrez-11092,1509
Entrez-285668,1510
Entrez-341208,1511
Entrez-390940,1512
Entrez-57761,1513
Entrez-5289,1514
Entrez-64446,1515
Entrez-5324,1516
Entrez-51655,1517
Entrez-4192,1518
Entrez-64091,1519
Entrez-8204,1520
Entrez-80054,1521
Entrez-10915,1522
Entrez-147179,1523
Entrez-283848,1524
Entrez-3196,1525
Entrez-64772,1526
Entrez-255762,1527
Entrez-130752,1528
Entrez-84836,1529
Entrez-644656,1530
Entrez-3185,1531
Entrez-442721,1532
Entrez-619552,1533
Entrez-338,1534
Entrez-646600,1535
Entrez-127247,1536
Entrez-100422941,1537
Entrez-339448,1538
Entrez-3655,1539
Entrez-27153,1540
Entrez-60529,1541
Entrez-9886,1542
Entrez-162966,1543
Entrez-3167,1544
Entrez-1807,1545
Entrez-81929,1546
Entrez-6303,1547
Entrez-79887,1548
Entrez-339345,1549
Entrez-11171,1550
Entrez-8831,1551
Entrez-100616337,1552
Entrez-9288,1553
Entrez-54757,1554
Entrez-286410,1555
Entrez-590,1556
Entrez-81562,1557
Entrez-285084,1558
Entrez-221223,1559
Entrez-10516,1560
Entrez-128,1561
Entrez-387882,1562
Entrez-51226,1563
Entrez-401331,1564
Entrez-51642,1565
Entrez-23339,1566
Entrez-4793,1567
Entrez-440738,1568
Entrez-128553,1569
Entrez-54977,1570
Entrez-80185,1571
Entrez-3052,1572
Entrez-7515,1573
Entrez-259283,1574
Entrez-84254,1575
Entrez-80021,1576
Entrez-57684,1577
Entrez-245937,1578
Entrez-9841,1579
Entrez-80831,1580
Entrez-6002,1581
Entrez-259240,1582
Entrez-1633,1583
Entrez-9971,1584
Entrez-794,1585
Entrez-654817,1586
Entrez-64795,1587
Entrez-392399,1588
Entrez-152404,1589
Entrez-2652,1590
Entrez-3082,1591
Entrez-25994,1592
Entrez-140691,1593
Entrez-10482,1594
Entrez-1521,1595
Entrez-347730,1596
Entrez-27190,1597
Entrez-10490,1598
Entrez-55054,1599
Entrez-3106,1600
Entrez-85449,1601
Entrez-257240,1602
Entrez-51564,1603
Entrez-54858,1604
Entrez-145946,1605
Entrez-4691,1606
Entrez-1674,1607
Entrez-85440,1608
Entrez-9774,1609
Entrez-51421,1610
Entrez-5918,1611
Entrez-8079,1612
Entrez-54812,1613
Entrez-50943,1614
Entrez-56672,1615
Entrez-3586,1616
Entrez-54625,1617
Entrez-11236,1618
Entrez-55199,1619
Entrez-83873,1620
Entrez-49860,1621
Entrez-7108,1622
Entrez-144809,1623
Entrez-400831,1624
Entrez-550643,1625
Entrez-1136,1626
Entrez-388969,1627
Entrez-10670,1628
Entrez-203859,1629
Entrez-79960,1630
Entrez-146198,1631
Entrez-136332,1632
Entrez-205,1633
Entrez-203245,1634
Entrez-4796,1635
Entrez-6238,1636
Entrez-692073,1637
Entrez-360200,1638
Entrez-55056,1639
Entrez-122664,1640
Entrez-203430,1641
Entrez-4758,1642
Entrez-64598,1643
Entrez-79814,1644
Entrez-4853,1645
Entrez-11019,1646
Entrez-374354,1647
Entrez-832,1648
Entrez-79154,1649
Entrez-57568,1650
Entrez-55074,1651
Entrez-3083,1652
Entrez-151649,1653
Entrez-728175,1654
Entrez-84932,1655
Entrez-135644,1656
Entrez-645121,1657
Entrez-2744,1658
Entrez-8646,1659
Entrez-286495,1660
Entrez-65250,1661
Entrez-8995,1662
Entrez-134548,1663
Entrez-100288380,1664
Entrez-4669,1665
Entrez-8322,1666
Entrez-6523,1667
Entrez-3053,1668
Entrez-80324,1669
Entrez-9873,1670
Entrez-145788,1671
Entrez-59350,1672
Entrez-79608,1673
Entrez-3070,1674
Entrez-4794,1675
Entrez-7040,1676
Entrez-285033,1677
Entrez-54461,1678
Entrez-116064,1679
Entrez-64760,1680
Entrez-64112,1681
Entrez-3313,1682
Entrez-93978,1683
Entrez-2538,1684
Entrez-647286,1685
Entrez-9245,1686
Entrez-64343,1687
Entrez-7922,1688
Entrez-286362,1689
Entrez-135892,1690
Entrez-9498,1691
Entrez-283189,1692
Entrez-91522,1693
Entrez-23566,1694
Entrez-100847020,1695
Entrez-84437,1696
Entrez-1350,1697
Entrez-375719,1698
Entrez-2115,1699
Entrez-51326,1700
Entrez-90480,1701
Entrez-100500832,1702
Entrez-26151,1703
Entrez-348120,1704
Entrez-10585,1705
Entrez-64641,1706
Entrez-283624,1707
Entrez-114327,1708
Entrez-340371,1709
Entrez-29104,1710
Entrez-57822,1711
Entrez-643418,1712
Entrez-374666,1713
Entrez-26793,1714
Entrez-9811,1715
Entrez-403253,1716
Entrez-440836,1717
Entrez-4621,1718
Entrez-79698,1719
Entrez-143279,1720
Entrez-7326,1721
Entrez-8788,1722
Entrez-177,1723
Entrez-4916,1724
Entrez-100126342,1725
Entrez-100129480,1726
Entrez-9685,1727
Entrez-79966,1728
Entrez-677800,1729
Entrez-10194,1730
Entrez-51528,1731
Entrez-100422914,1732
Entrez-1364,1733
Entrez-132989,1734
Entrez-4909,1735
Entrez-5067,1736
Entrez-4790,1737
Entrez-9532,1738
Entrez-9901,1739
Entrez-8471,1740
Entrez-54777,1741
Entrez-2222,1742
Entrez-55530,1743
Entrez-29982,1744
Entrez-10239,1745
Entrez-646658,1746
Entrez-100873942,1747
Entrez-3578,1748
Entrez-64699,1749
Entrez-9223,1750
Entrez-3904,1751
Entrez-1457,1752
Entrez-80153,1753
Entrez-2902,1754
Entrez-100616492,1755
Entrez-100422932,1756
Entrez-23157,1757
Entrez-116092,1758
Entrez-4841,1759
Entrez-83706,1760
Entrez-51063,1761
Entrez-5905,1762
Entrez-84109,1763
Entrez-9136,1764
Entrez-9705,1765
Entrez-84868,1766
Entrez-677833,1767
Entrez-164045,1768
Entrez-100616456,1769
Entrez-56952,1770
Entrez-23649,1771
Entrez-23389,1772
Entrez-23766,1773
Entrez-7743,1774
Entrez-81551,1775
Entrez-2719,1776
Entrez-55894,1777
Entrez-57536,1778
Entrez-6457,1779
Entrez-8636,1780
Entrez-9882,1781
Entrez-2335,1782
Entrez-54974,1783
Entrez-91661,1784
Entrez-8823,1785
Entrez-406988,1786
Entrez-8803,1787
Entrez-130814,1788
Entrez-3841,1789
Entrez-145864,1790
Entrez-5987,1791
Entrez-4791,1792
Entrez-22864,1793
Entrez-3665,1794
Entrez-23063,1795
Entrez-9446,1796
Entrez-4745,1797
Entrez-3049,1798
Entrez-54542,1799
Entrez-51690,1800
Entrez-25907,1801
Entrez-90768,1802
Entrez-120114,1803
Entrez-151636,1804
Entrez-27065,1805
Entrez-5196,1806
Entrez-8029,1807
Entrez-100616269,1808
Entrez-4216,1809
Entrez-406984,1810
Entrez-64129,1811
Entrez-343637,1812
Entrez-493829,1813
Entrez-57535,1814
Entrez-84247,1815
Entrez-7554,1816
Entrez-84106,1817
Entrez-79726,1818
Entrez-23461,1819
Entrez-57619,1820
Entrez-286187,1821
Entrez-80823,1822
Entrez-692072,1823
Entrez-728730,1824
Entrez-100288346,1825
Entrez-10669,1826
Entrez-201633,1827
Entrez-134285,1828
Entrez-8436,1829
Entrez-27087,1830
Entrez-2307,1831
Entrez-140683,1832
Entrez-23140,1833
Entrez-100616227,1834
Entrez-57501,1835
Entrez-8973,1836
Entrez-10509,1837
Entrez-56155,1838
Entrez-113622,1839
Entrez-80789,1840
Entrez-389766,1841
Entrez-23556,1842
Entrez-83661,1843
Entrez-138009,1844
Entrez-286527,1845
Entrez-55287,1846
Entrez-4363,1847
Entrez-392255,1848
Entrez-153020,1849
Entrez-677805,1850
Entrez-2523,1851
Entrez-283742,1852
Entrez-8634,1853
Entrez-407049,1854
Entrez-548593,1855
Entrez-55788,1856
Entrez-10994,1857
Entrez-79803,1858
Entrez-116113,1859
Entrez-10390,1860
Entrez-79036,1861
Entrez-7148,1862
Entrez-6576,1863
Entrez-55168,1864
Entrez-57505,1865
Entrez-7566,1866
Entrez-200014,1867
Entrez-4864,1868
Entrez-6447,1869
Entrez-7597,1870
Entrez-23258,1871
Entrez-83879,1872
Entrez-51020,1873
Entrez-1130,1874
Entrez-55190,1875
Entrez-79673,1876
Entrez-283600,1877
Entrez-9422,1878
Entrez-400916,1879
Entrez-84691,1880
Entrez-9600,1881
Entrez-5495,1882
Entrez-729177,1883
Entrez-26818,1884
Entrez-5828,1885
Entrez-10486,1886
Entrez-56262,1887
Entrez-375748,1888
Entrez-220388,1889
Entrez-64105,1890
Entrez-100500810,1891
Entrez-55425,1892
Entrez-23742,1893
Entrez-4701,1894
Entrez-105377067,1895
Entrez-100128682,1896
Entrez-9595,1897
Entrez-23285,1898
Entrez-85459,1899
Entrez-9495,1900
Entrez-283130,1901
Entrez-80020,1902
Entrez-100506311,1903
Entrez-5692,1904
Entrez-100422954,1905
Entrez-130271,1906
Entrez-8880,1907
Entrez-440465,1908
Entrez-7328,1909
Entrez-399979,1910
Entrez-112464,1911
Entrez-64072,1912
Entrez-388761,1913
Entrez-8665,1914
Entrez-79324,1915
Entrez-25855,1916
Entrez-157697,1917
Entrez-64595,1918
Entrez-59351,1919
Entrez-56245,1920
Entrez-66035,1921
Entrez-151449,1922
Entrez-92305,1923
Entrez-79968,1924
Entrez-124801,1925
Entrez-5954,1926
Entrez-221264,1927
Entrez-414778,1928
Entrez-30012,1929
Entrez-10899,1930
Entrez-670,1931
Entrez-10179,1932
Entrez-262,1933
Entrez-693152,1934
Entrez-442186,1935
Entrez-259,1936
Entrez-7073,1937
Entrez-582,1938
Entrez-79084,1939
Entrez-9294,1940
Entrez-1088,1941
Entrez-9113,1942
Entrez-80149,1943
Entrez-23281,1944
Entrez-51733,1945
Entrez-170062,1946
Entrez-26012,1947
Entrez-54554,1948
Entrez-135924,1949
Entrez-1994,1950
Entrez-23067,1951
Entrez-11280,1952
Entrez-26770,1953
Entrez-23462,1954
Entrez-10671,1955
Entrez-11313,1956
Entrez-441521,1957
Entrez-79016,1958
Entrez-51481,1959
Entrez-100616378,1960
Entrez-51750,1961
Entrez-10172,1962
Entrez-100126799,1963
Entrez-123283,1964
Entrez-26996,1965
Entrez-161145,1966
Entrez-55063,1967
Entrez-650293,1968
Entrez-168507,1969
Entrez-342357,1970
Entrez-8542,1971
Entrez-406952,1972
Entrez-4296,1973
Entrez-6518,1974
Entrez-283106,1975
Entrez-51000,1976
Entrez-78987,1977
Entrez-100294145,1978
Entrez-83744,1979
Entrez-11316,1980
Entrez-100505975,1981
Entrez-8926,1982
Entrez-693120,1983
Entrez-128153,1984
Entrez-5192,1985
Entrez-693167,1986
Entrez-25813,1987
Entrez-64002,1988
Entrez-100329135,1989
Entrez-22866,1990
Entrez-763,1991
Entrez-18,1992
Entrez-155435,1993
Entrez-84134,1994
Entrez-645832,1995
Entrez-92421,1996
Entrez-23306,1997
Entrez-10100,1998
Entrez-83259,1999
Entrez-55540,2000
Entrez-441150,2001
Entrez-406958,2002
Entrez-9949,2003
Entrez-494325,2004
Entrez-10626,2005
Entrez-79570,2006
Entrez-84218,2007
Entrez-84970,2008
Entrez-401494,2009
Entrez-91526,2010
Entrez-9129,2011
Entrez-84660,2012
Entrez-9032,2013
Entrez-165257,2014
Entrez-253128,2015
Entrez-134637,2016
Entrez-79854,2017
Entrez-123720,2018
Entrez-406957,2019
Entrez-8153,2020
Entrez-11333,2021
Entrez-51252,2022
Entrez-150223,2023
Entrez-89944,2024
Entrez-10584,2025
Entrez-113091,2026
Entrez-684,2027
Entrez-440822,2028
Entrez-10794,2029
Entrez-6296,2030
Entrez-56927,2031
Entrez-3925,2032
Entrez-64324,2033
Entrez-916,2034
Entrez-81576,2035
Entrez-284361,2036
Entrez-55731,2037
Entrez-63905,2038
Entrez-9681,2039
Entrez-84725,2040
Entrez-554206,2041
Entrez-100313842,2042
Entrez-400506,2043
Entrez-973,2044
Entrez-58488,2045
Entrez-163702,2046
Entrez-79050,2047
Entrez-25979,2048
Entrez-255025,2049
Entrez-54819,2050
Entrez-392392,2051
Entrez-6700,2052
Entrez-84690,2053
Entrez-10950,2054
Entrez-1038,2055
Entrez-100130298,2056
Entrez-8650,2057
Entrez-7007,2058
Entrez-9465,2059
Entrez-9801,2060
Entrez-386677,2061
Entrez-197257,2062
Entrez-147381,2063
Entrez-84699,2064
Entrez-7706,2065
Entrez-117245,2066
Entrez-142686,2067
Entrez-6650,2068
Entrez-23318,2069
Entrez-100874198,2070
Entrez-604,2071
Entrez-119687,2072
Entrez-1762,2073
Entrez-51119,2074
Entrez-55803,2075
Entrez-54361,2076
Entrez-26173,2077
Entrez-84299,2078
Entrez-115572,2079
Entrez-392309,2080
Entrez-2035,2081
Entrez-100533195,2082
Entrez-9052,2083
Entrez-7752,2084
Entrez-54663,2085
Entrez-10006,2086
Entrez-126755,2087
Entrez-390756,2088
Entrez-1514,2089
Entrez-9583,2090
Entrez-127294,2091
Entrez-65977,2092
Entrez-26085,2093
Entrez-494331,2094
Entrez-7009,2095
Entrez-150737,2096
Entrez-30817,2097
Entrez-100616112,2098
Entrez-245711,2099
Entrez-1447,2100
Entrez-121355,2101
Entrez-148413,2102
Entrez-203054,2103
Entrez-677823,2104
Entrez-100132891,2105
Entrez-129401,2106
Entrez-24,2107
Entrez-23251,2108
Entrez-10452,2109
Entrez-85455,2110
Entrez-102723370,2111
Entrez-4299,2112
Entrez-407022,2113
Entrez-202299,2114
Entrez-386746,2115
Entrez-221545,2116
Entrez-3855,2117
Entrez-9512,2118
Entrez-205717,2119
Entrez-29989,2120
Entrez-1525,2121
Entrez-4999,2122
Entrez-100131998,2123
Entrez-100846998,2124
Entrez-401232,2125
Entrez-92255,2126
Entrez-1369,2127
Entrez-9815,2128
Entrez-100126324,2129
Entrez-54788,2130
Entrez-100422842,2131
Entrez-5966,2132
Entrez-2259,2133
Entrez-84867,2134
Entrez-203522,2135
Entrez-9575,2136
Entrez-391195,2137
Entrez-3953,2138
Entrez-51652,2139
Entrez-390445,2140
Entrez-26610,2141
Entrez-83450,2142
Entrez-390081,2143
Entrez-100422901,2144
Entrez-9969,2145
Entrez-84264,2146
Entrez-7110,2147
Entrez-84651,2148
Entrez-65123,2149
Entrez-160622,2150
Entrez-146691,2151
Entrez-100129583,2152
Entrez-9623,2153
Entrez-169966,2154
Entrez-137362,2155
Entrez-6678,2156
Entrez-285016,2157
Entrez-9421,2158
Entrez-51657,2159
Entrez-11072,2160
Entrez-79727,2161
Entrez-8702,2162
Entrez-3839,2163
Entrez-388646,2164
Entrez-196264,2165
Entrez-246312,2166
Entrez-53637,2167
Entrez-5694,2168
Entrez-677819,2169
Entrez-23239,2170
Entrez-9920,2171
Entrez-10071,2172
Entrez-55131,2173
Entrez-399827,2174
Entrez-27246,2175
Entrez-6699,2176
Entrez-79370,2177
Entrez-125150,2178
Entrez-285548,2179
Entrez-1081,2180
Entrez-9278,2181
Entrez-389376,2182
Entrez-54849,2183
Entrez-55766,2184
Entrez-139105,2185
Entrez-100130361,2186
Entrez-54075,2187
Entrez-10487,2188
Entrez-978,2189
Entrez-100288911,2190
Entrez-4883,2191
Entrez-284307,2192
Entrez-79002,2193
Entrez-100616164,2194
Entrez-100616204,2195
Entrez-80117,2196
Entrez-56158,2197
Entrez-64114,2198
Entrez-284023,2199
Entrez-60686,2200
Entrez-201161,2201
Entrez-881,2202
Entrez-23583,2203
Entrez-10136,2204
Entrez-84181,2205
Entrez-6470,2206
Entrez-27350,2207
Entrez-425054,2208
Entrez-26005,2209
Entrez-29128,2210
Entrez-100302739,2211
Entrez-6883,2212
Entrez-345611,2213
Entrez-1318,2214
Entrez-51278,2215
Entrez-346517,2216
Entrez-100188893,2217
Entrez-57102,2218
Entrez-158431,2219
Entrez-7021,2220
Entrez-54941,2221
Entrez-100316904,2222
Entrez-282997,2223
Entrez-22827,2224
Entrez-3980,2225
Entrez-51177,2226
Entrez-6354,2227
Entrez-2773,2228
Entrez-54407,2229
Entrez-25798,2230
Entrez-79870,2231
Entrez-221472,2232
Entrez-627,2233
Entrez-55296,2234
Entrez-795,2235
Entrez-54841,2236
Entrez-22879,2237
Entrez-54329,2238
Entrez-51554,2239
Entrez-93556,2240
Entrez-7569,2241
Entrez-7979,2242
Entrez-4301,2243
Entrez-342538,2244
Entrez-1783,2245
Entrez-56287,2246
Entrez-1069,2247
Entrez-85377,2248
Entrez-442038,2249
Entrez-7448,2250
Entrez-123688,2251
Entrez-9923,2252
Entrez-5968,2253
Entrez-54987,2254
Entrez-1439,2255
Entrez-11240,2256
Entrez-51078,2257
Entrez-2547,2258
Entrez-7555,2259
Entrez-339123,2260
Entrez-5467,2261
Entrez-283070,2262
Entrez-100423004,2263
Entrez-100505483,2264
Entrez-501,2265
Entrez-55686,2266
Entrez-100422936,2267
Entrez-10714,2268
Entrez-375035,2269
Entrez-100887750,2270
Entrez-390212,2271
Entrez-10203,2272
Entrez-1610,2273
Entrez-6617,2274
Entrez-149281,2275
Entrez-9493,2276
Entrez-100125556,2277
Entrez-154791,2278
Entrez-79712,2279
Entrez-89890,2280
Entrez-26098,2281
Entrez-54888,2282
Entrez-64429,2283
Entrez-29942,2284
Entrez-284996,2285
Entrez-53842,2286
Entrez-100616139,2287
Entrez-658,2288
Entrez-975,2289
Entrez-100129083,2290
Entrez-3158,2291
Entrez-3636,2292
Entrez-3195,2293
Entrez-283102,2294
Entrez-193629,2295
Entrez-54738,2296
Entrez-2162,2297
Entrez-84890,2298
Entrez-100506321,2299
Entrez-643311,2300
Entrez-221749,2301
Entrez-51702,2302
Entrez-8440,2303
Entrez-91373,2304
Entrez-574441,2305
Entrez-53944,2306
Entrez-284194,2307
Entrez-170959,2308
Entrez-632,2309
Entrez-83902,2310
Entrez-150082,2311
Entrez-406943,2312
Entrez-124491,2313
Entrez-114904,2314
Entrez-100616184,2315
Entrez-5524,2316
Entrez-7745,2317
Entrez-391,2318
Entrez-55709,2319
Entrez-57661,2320
Entrez-5627,2321
Entrez-344595,2322
Entrez-53371,2323
Entrez-1639,2324
Entrez-1774,2325
Entrez-9058,2326
Entrez-2864,2327
Entrez-58498,2328
Entrez-10910,2329
Entrez-79078,2330
Entrez-100130872,2331
Entrez-939,2332
Entrez-2980,2333
Entrez-391322,2334
Entrez-51207,2335
Entrez-90488,2336
Entrez-10212,2337
Entrez-54986,2338
Entrez-340073,2339
Entrez-57698,2340
Entrez-3169,2341
Entrez-574483,2342
Entrez-6338,2343
Entrez-221806,2344
Entrez-3097,2345
Entrez-25894,2346
Entrez-80896,2347
Entrez-213,2348
Entrez-407,2349
Entrez-100616330,2350
Entrez-554213,2351
Entrez-284424,2352
Entrez-85293,2353
Entrez-693230,2354
Entrez-10957,2355
Entrez-57348,2356
Entrez-724024,2357
Entrez-5646,2358
Entrez-284383,2359
Entrez-64109,2360
Entrez-7264,2361
Entrez-1592,2362
Entrez-89758,2363
Entrez-3177,2364
Entrez-10437,2365
Entrez-26262,2366
Entrez-22850,2367
Entrez-9507,2368
Entrez-64981,2369
Entrez-288,2370
Entrez-58515,2371
Entrez-124583,2372
Entrez-123036,2373
Entrez-693182,2374
Entrez-4664,2375
Entrez-64184,2376
Entrez-132141,2377
Entrez-55146,2378
Entrez-55831,2379
Entrez-1632,2380
Entrez-25901,2381
Entrez-10906,2382
Entrez-100506136,2383
Entrez-10017,2384
Entrez-414152,2385
Entrez-653598,2386
Entrez-8940,2387
Entrez-338651,2388
Entrez-100616122,2389
Entrez-65975,2390
Entrez-84467,2391
Entrez-55117,2392
Entrez-54904,2393
Entrez-414926,2394
Entrez-130535,2395
Entrez-51703,2396
Entrez-147339,2397
Entrez-259307,2398
Entrez-25904,2399
Entrez-55848,2400
Entrez-6305,2401
Entrez-728049,2402
Entrez-5707,2403
Entrez-9552,2404
Entrez-23019,2405
Entrez-10947,2406
Entrez-23658,2407
Entrez-3615,2408
Entrez-8562,2409
Entrez-51011,2410
Entrez-57532,2411
Entrez-340562,2412
Entrez-84662,2413
Entrez-100129520,2414
Entrez-161394,2415
Entrez-7068,2416
Entrez-7287,2417
Entrez-494558,2418
Entrez-406887,2419
Entrez-117196,2420
Entrez-399473,2421
Entrez-162333,2422
Entrez-27439,2423
Entrez-23677,2424
Entrez-2494,2425
Entrez-55744,2426
Entrez-729609,2427
Entrez-4719,2428
Entrez-647121,2429
Entrez-100616308,2430
Entrez-100500868,2431
Entrez-5523,2432
Entrez-129025,2433
Entrez-1033,2434
Entrez-8434,2435
Entrez-5447,2436
Entrez-2524,2437
Entrez-5481,2438
Entrez-84962,2439
Entrez-283652,2440
Entrez-5732,2441
Entrez-7311,2442
Entrez-3234,2443
Entrez-5753,2444
Entrez-116151,2445
Entrez-9798,2446
Entrez-6039,2447
Entrez-767603,2448
Entrez-140699,2449
Entrez-100422883,2450
Entrez-353332,2451
Entrez-3418,2452
Entrez-445372,2453
Entrez-28954,2454
Entrez-100874195,2455
Entrez-10905,2456
Entrez-345557,2457
Entrez-22884,2458
Entrez-387521,2459
Entrez-79631,2460
Entrez-441519,2461
Entrez-2615,2462
Entrez-378825,2463
Entrez-51301,2464
Entrez-344191,2465
Entrez-4879,2466
Entrez-152518,2467
Entrez-11085,2468
Entrez-344561,2469
Entrez-3009,2470
Entrez-163255,2471
Entrez-100287792,2472
Entrez-59269,2473
Entrez-319,2474
Entrez-100529145,2475
Entrez-8111,2476
Entrez-84103,2477
Entrez-55784,2478
Entrez-92840,2479
Entrez-81533,2480
Entrez-55119,2481
Entrez-54209,2482
Entrez-100616322,2483
Entrez-100506012,2484
Entrez-100287171,2485
Entrez-6315,2486
Entrez-124976,2487
Entrez-2737,2488
Entrez-23640,2489
Entrez-5373,2490
Entrez-91647,2491
Entrez-285962,2492
Entrez-100873769,2493
Entrez-203286,2494
Entrez-140612,2495
Entrez-100128288,2496
Entrez-4635,2497
Entrez-64802,2498
Entrez-1237,2499
Entrez-10498,2500
Entrez-400680,2501
Entrez-387590,2502
Entrez-285180,2503
Entrez-84059,2504
Entrez-9934,2505
Entrez-55573,2506
Entrez-728264,2507
Entrez-2027,2508
Entrez-54585,2509
Entrez-7371,2510
Entrez-1793,2511
Entrez-2116,2512
Entrez-81893,2513
Entrez-729201,2514
Entrez-4939,2515
Entrez-774,2516
Entrez-8370,2517
Entrez-79730,2518
Entrez-160313,2519
Entrez-5595,2520
Entrez-26233,2521
Entrez-83475,2522
Entrez-81,2523
Entrez-10090,2524
Entrez-160492,2525
