drug_pubchemcid,disease_icd10
41944,204386
41944,205722
41944,203995
41944,204548
41944,207036
41944,205979
41944,206901
41944,207102
41944,203886
41944,207173
41944,204649
58555,203772
58555,205111
58555,206941
58555,204357
58555,204785
58555,207770
58555,205659
58555,207029
58555,205651
58555,208297
58555,207608
58555,208269
128482,204371
130745,205977
130745,206451
156164,206086
82010,208282
176022,204480
121471,205234
35669,206241
94345,206780
137413,203608
88595,206560
88595,203723
88595,207116
88595,205982
88595,205329
88595,206183
88595,204252
88595,206204
88595,205236
88595,208276
88595,205463
88595,208030
88595,207987
88595,205251
88595,208712
88595,204428
88595,205266
88595,203348
88595,208094
88595,206769
88595,207949
88595,205607
88595,205654
88595,205610
88595,208385
88595,204979
88595,203287
88595,204726
88595,208338
88595,203496
88595,205028
88595,204594
88595,207536
88595,205791
88595,208576
88595,206552
88595,206066
88595,204888
88595,204672
88595,207560
88595,206669
88595,206379
88595,205299
88595,203830
88595,205259
88595,206004
88595,206621
88595,206705
88595,206961
155398,204522
155398,203343
155398,206630
155398,205161
155398,205776
155398,204971
155398,206506
155398,205936
155398,208645
155398,206393
155398,203923
155398,206846
155398,204554
155398,205664
155398,206399
155398,204777
201502,206135
187863,204386
187863,205722
187863,203995
187863,204548
187863,207036
187863,205979
187863,206901
187863,207102
187863,203886
187863,207173
187863,204649
159851,207580
189246,203784
89465,203757
133717,205544
197571,204794
110484,206780
158292,208282
92246,208299
92246,204810
97071,204480
192682,204302
190508,204458
190508,208778
188573,203455
59794,204480
202659,207015
202659,207450
197684,208008
196927,204856
33592,204708
196136,206241
126066,204522
126066,203343
126066,206630
126066,205161
126066,205776
126066,204971
126066,206506
126066,205936
126066,208645
126066,206393
126066,203923
126066,206846
126066,204554
126066,205664
126066,206399
126066,204777
28075,204298
188751,208097
202333,207351
191382,207997
191382,205767
191382,206980
191382,205961
191382,203383
191382,206046
191382,208268
191382,203743
191382,204742
191382,208655
191382,203320
191382,203586
191382,204223
191382,205668
191382,203372
191382,206880
191382,208839
191382,208227
191382,207676
191382,203694
191382,207315
191382,205902
191382,208238
191382,204308
191382,204064
191382,207593
191382,208224
191382,204076
191382,205648
191382,204821
191382,208092
191382,208087
191382,203692
191382,208029
191382,203317
191382,204322
191382,207782
191382,208211
191382,204282
191382,205618
191382,206945
191382,206341
191382,206150
191382,203623
191382,206002
191382,208177
191382,208835
191382,207767
191382,205126
136934,206334
136934,205652
136934,204632
136934,208714
136934,206781
136934,204961
136934,207198
136934,205980
136934,205553
136934,206758
136934,203957
136934,207858
136934,208403
136934,207790
136934,204323
136934,204621
136934,206769
136934,205982
136934,205399
136934,206819
136934,208796
113353,204410
166728,203620
166728,206604
166728,208468
166728,206791
166728,205074
166728,206568
166728,208661
166728,206673
166728,206007
166728,207516
166728,203300
166728,203516
166728,205408
166728,204799
166728,203368
166728,206554
166728,204294
166728,204517
166728,204868
166728,204853
166728,206555
166728,203578
166728,206383
166728,205430
166728,204053
166728,205156
166728,204144
166728,208307
166728,208263
166728,206805
166728,205115
166728,206478
166728,207184
166728,204156
166728,205063
166728,206570
166728,204187
172146,204386
172146,205722
172146,203995
172146,204548
172146,207036
172146,205979
172146,206901
172146,207102
172146,203886
172146,207173
172146,204649
182891,204386
182891,205722
182891,203995
182891,204548
182891,207036
182891,205979
182891,206901
182891,207102
182891,203886
182891,207173
182891,204649
34111,203620
34111,206604
34111,208468
34111,206791
34111,205074
34111,206568
34111,208661
34111,206673
34111,206007
34111,207516
34111,203300
34111,203516
34111,205408
34111,204799
34111,203368
34111,206554
34111,204294
34111,204517
34111,204868
34111,204853
34111,206555
34111,203578
34111,206383
34111,205430
34111,204053
34111,205156
34111,204144
34111,208307
34111,208263
34111,206805
34111,205115
34111,206478
34111,207184
34111,204156
34111,205063
34111,206570
34111,204187
85039,204458
85039,208778
160603,204856
83549,207580
197462,204350
191267,207260
191267,206342
191267,208419
191267,205127
196262,207332
75121,207260
75121,206342
75121,208419
75121,205127
195076,204386
195076,205722
195076,203995
195076,204548
195076,207036
195076,205979
195076,206901
195076,207102
195076,203886
195076,207173
195076,204649
194261,206334
194261,205652
194261,204632
194261,208714
194261,206781
194261,204961
194261,207198
194261,205980
194261,205553
194261,206758
194261,203957
194261,207858
194261,208403
194261,207790
194261,204323
194261,204621
194261,205399
194261,206819
194261,208796
165581,208169
165581,204974
121192,208188
52691,204458
52691,208778
194058,203551
194054,206780
199618,208498
155956,204056
188823,203539
199052,203608
188694,204522
188694,203343
188694,206630
188694,205161
188694,205776
188694,204971
188694,206506
188694,205936
188694,208645
188694,206393
188694,203923
188694,206846
188694,204554
188694,205664
188694,206399
188694,204777
116355,203972
203104,204480
196566,207260
196566,206342
196566,208419
196566,205127
199584,203319
199584,206897
199584,204630
199584,204886
199584,207742
191300,207260
191300,206342
191300,208419
191300,205127
202738,207260
202738,206342
202738,208419
202738,205127
189672,205942
201421,208696
196567,207763
196567,203425
193929,204931
188382,207332
200681,204794
188248,204604
198464,206334
198464,205652
198464,204632
198464,208714
198464,206781
198464,204961
198464,207198
198464,205980
198464,205553
198464,206758
198464,203957
198464,207858
198464,208403
198464,207790
198464,204323
198464,204621
198464,206769
198464,205982
198464,205399
198464,206819
198464,208796
189524,207260
189524,206342
189524,208419
189524,205127
116688,205948
194952,207584
192349,206241
181726,205277
181726,208710
181726,205575
122930,207643
160768,207580
197256,206135
197457,207706
197457,205020
197457,203481
197457,204422
197457,204790
197457,204544
197457,206397
197457,205650
197457,208634
197457,208374
197457,205373
197457,207163
197457,208596
197457,206267
197457,204398
197457,205687
197457,203703
197457,208512
197457,208756
197457,204858
197457,205166
197457,206085
197457,203690
197457,203898
197457,206740
199255,204302
49027,208008
188260,203641
74702,206839
74702,203264
74702,203330
74702,203611
74702,208527
74702,203657
74702,206259
74702,206295
74702,205092
74702,207707
74702,204440
74702,205543
74702,206515
74702,207231
74702,208361
74702,206321
74702,206663
74702,204518
74702,208594
74702,203358
74702,205202
74702,207399
74702,204343
74702,205977
74702,205089
74702,204930
74702,204194
74702,207964
74702,204689
74702,205740
74702,205016
74702,205066
74702,207444
74702,204891
74702,204449
74702,205938
74702,207584
74702,203269
74702,206920
74702,204038
74702,207804
74702,204447
74702,203753
74702,205625
74702,206082
74702,204542
74702,203844
74702,206024
74702,207750
74702,204237
74702,206286
74702,205133
74702,204009
74702,204468
74702,206323
74702,208752
74702,205766
74702,208460
74702,207793
74702,207030
74702,207238
74702,206717
74702,206942
74702,208507
74702,205759
74702,206691
74702,207480
74702,207829
74702,206543
74702,203863
74702,205670
74702,208173
74702,203349
75326,206241
45577,206780
191618,206970
191616,203784
34936,203608
187560,204480
191066,204630
189546,204486
201762,203567
38814,203772
38814,205111
38814,206941
38814,204357
38814,204785
38814,207770
38814,205659
38814,207029
38814,205651
38814,208297
38814,207608
38814,208269
38814,203379
192643,206787
192643,205118
145924,203608
203035,203608
86462,206241
138705,203518
103890,205942
199256,208188
25498,207584
33019,208070
140060,207260
140060,206342
140060,208419
140060,205127
192426,203304
192426,208496
192426,207022
192426,205134
192426,205317
192426,207140
192426,206196
192426,204913
192426,204212
192426,208548
192426,206442
192426,203445
192426,206054
192426,207401
192426,206761
192426,204319
192426,206456
192426,206678
192426,203326
192426,207105
192426,206890
192426,204928
192426,207281
192426,204360
192426,205481
192426,204738
192426,205970
192426,208530
192426,204201
192426,206873
192426,206059
192426,208494
192426,203804
192426,203800
192426,206290
192426,206943
192426,204303
192426,206871
192426,208187
192426,203802
192426,208788
192426,208673
192426,206373
192426,207429
192426,208305
192426,207419
192426,204980
192426,205832
192426,205903
192426,208283
192426,207371
192426,206177
192426,205909
192426,207435
192426,207180
192426,207612
192426,208692
192426,206888
192426,207893
192426,204140
192426,205206
192426,204609
192426,203990
192426,207846
192426,206502
192426,205414
192426,207811
192426,206451
192426,208429
192426,205177
192426,208753
192426,204324
192426,207863
192426,207044
192426,205655
192426,205262
192426,208122
192426,204505
192426,205956
192426,206503
192426,205009
192426,204486
192426,205573
192426,208495
192426,207631
192426,206689
192426,206852
192426,206563
192426,203532
192426,203601
192426,203415
192426,205268
192426,206118
192426,206734
192426,208234
192426,204848
188648,207260
188648,206342
188648,208419
188648,205127
191381,207260
191381,206342
191381,208419
191381,205127
193397,204794
60891,203319
60891,206897
60891,204630
60891,204886
60891,207742
188467,204630
199141,205784
199141,204261
199141,206780
169604,208778
189228,206844
189228,207133
189228,206564
189228,207556
189228,207150
189228,205739
189228,203701
189228,205327
189228,206168
189228,208484
189228,207143
189228,203654
189228,205265
189228,207638
189228,206670
189228,208280
189228,206965
189228,203338
189228,208750
189228,206042
189228,208478
189228,204999
189228,207273
189228,205508
189228,205560
189228,203975
189228,203411
189228,208766
189228,203973
189228,203311
189228,208320
189228,205149
189228,204668
189228,204905
189228,204332
201921,206846
200211,203608
142125,205277
142125,208710
142125,205575
188712,204630
199553,204812
192683,204522
192683,203343
192683,206630
192683,205161
192683,205776
192683,204971
192683,206506
192683,205936
192683,208645
192683,206393
192683,203923
192683,206846
192683,204554
192683,205664
192683,206399
192683,204777
30294,205994
30294,205392
30294,207023
30294,206709
30294,203370
30294,205706
30294,203779
30294,204226
30294,204558
30294,203426
30294,208180
30294,205587
30294,206979
30294,203793
30294,207945
30294,208438
30294,203253
196652,204522
196652,203343
196652,206630
196652,205161
196652,205776
196652,204971
196652,206506
196652,205936
196652,208645
196652,206393
196652,203923
196652,206846
196652,204554
196652,205664
196652,206399
196652,204777
69673,204480
122041,204856
199241,205221
190861,205123
150372,206889
190767,204931
177503,204486
189016,207027
58649,204630
202325,206374
202325,206452
202325,207667
202325,203366
195480,208696
187199,208234
201773,206290
92286,204439
195888,206241
180694,206479
180694,207243
180694,207643
180694,203464
180694,205209
180694,203981
180694,205877
180694,204451
180694,203554
180694,208608
180694,208188
180694,205350
180694,206247
180694,208348
180694,205927
180694,205391
180694,207291
180694,207433
180694,207752
180694,207795
180694,207174
180694,207506
180694,205969
180694,204289
180694,207974
180694,205831
180694,204981
180694,208244
180694,205133
105441,207090
105441,204708
105441,207673
105441,208832
105441,203978
105441,203963
105441,206117
105441,205609
105441,207595
105441,204158
105441,206874
105441,206667
105441,207798
105441,205880
105441,205426
105441,204679
105441,205415
105441,205887
105441,204631
105441,206936
105441,206545
105441,207994
105441,204318
105441,204809
105441,205132
105441,207486
105441,205042
105441,204893
105441,204170
196730,208169
189283,206830
189283,204937
189283,206268
189283,204604
192280,207260
192280,206342
192280,208419
192280,205127
203123,206870
34939,206374
34939,206452
34939,207667
34939,203366
197883,208596
198500,204552
198500,207380
198500,207039
198500,207711
198500,207647
198500,204113
198500,207226
198500,206376
198500,208121
198500,206039
198500,207867
198500,207918
198500,208437
198500,208718
198500,204532
198500,208100
198500,208574
198500,204054
198500,203401
198500,205677
198500,206792
198500,206540
198500,204063
198500,205280
198500,203900
198500,208062
198500,207340
198500,206790
198500,205861
198500,207381
198500,205646
198500,206213
198500,206679
198500,203879
198500,205257
198500,205862
198500,206581
198500,205707
198500,203303
198500,204199
198500,204164
198500,205718
198500,205013
198500,207320
198500,204388
198500,205527
198500,206575
198500,207537
198500,204453
198500,206683
198500,204842
198500,207944
198500,203357
198500,208681
198500,208081
198500,207866
198500,204711
198500,208410
198500,206089
198500,204017
198500,208641
198500,205570
198500,203540
198500,206123
198500,203644
198500,207618
198500,208167
198500,208789
198500,208156
198500,203513
198500,203493
198500,205777
198500,206241
198500,204420
198500,203398
198500,208759
198500,208239
198500,203318
198500,204437
198500,207757
198500,206968
198500,203360
198500,206037
198500,208021
198500,204949
198500,206688
198500,203731
198500,205035
198500,203717
198500,208420
198500,208610
198500,204902
198500,206159
198500,207083
198500,203525
198500,205107
198500,205114
198500,205942
198500,208202
198500,207756
198500,204729
198500,203427
198500,204307
198500,206398
198500,205316
198500,205836
198500,204043
198500,208330
198500,208149
198500,205556
198500,204616
198500,206872
198500,203573
198500,207277
198500,208653
198500,204220
198500,203759
198500,206884
198500,204145
198500,204697
198500,206584
198500,204358
198500,207411
198500,205407
198500,208074
198500,204403
198500,204011
198500,208341
198500,208072
198500,205167
198500,206098
198500,206876
198500,204889
198500,206567
198500,203702
198500,206138
198500,205262
198500,203647
198500,205026
198500,207693
198500,207310
198500,208694
198500,204436
198500,208058
198500,208342
198500,204590
198500,204840
198500,204954
198500,205272
198500,204564
198500,203689
198500,204012
198500,205255
198500,205889
198500,208132
198500,207153
198500,207689
198500,205324
198500,206231
198500,208726
198500,205015
198500,203387
198500,207250
198500,203448
198500,207604
198500,207903
198500,205256
198500,204203
198500,205653
198500,206310
198500,204400
198500,205268
198500,206886
198500,203800
198500,203985
198500,204083
198500,206806
198500,206579
198500,203989
198500,207132
198500,204915
198500,206340
198500,205281
198500,208842
198500,204434
198500,205470
198500,207352
198500,205853
202814,207339
36602,205221
152527,207578
196875,207260
196875,206342
196875,208419
196875,205127
203005,203551
200603,204856
195232,203425
198954,208497
200347,205111
200347,203772
200347,206941
200347,204357
200347,204785
200347,207770
200347,205659
200347,207029
200347,205651
200347,208297
200347,207608
200347,208269
199706,208710
194718,206844
61569,203620
61569,206604
61569,208468
61569,206791
61569,205074
61569,206568
61569,208661
61569,206673
61569,206007
61569,207516
61569,203300
61569,203516
61569,205408
61569,204799
61569,203368
61569,206554
61569,204294
61569,204517
61569,204868
61569,204853
61569,206555
61569,203578
61569,206383
61569,205430
61569,204053
61569,205156
61569,204144
61569,208307
61569,208263
61569,206805
61569,205115
61569,206478
61569,207184
61569,204156
61569,205063
61569,206570
61569,204187
26403,203641
202538,204794
54093,206959
82319,204794
160505,207339
160505,203880
160505,207389
160505,204291
160505,205275
160505,206748
160505,203698
160505,204846
160505,203449
160505,203615
160505,205345
160505,207650
160505,206507
160505,205113
160505,206739
160505,204030
160505,204034
160505,208270
160505,206099
46014,208466
202723,207584
77699,205977
116324,207339
116324,203880
116324,207389
116324,204291
116324,205275
116324,206748
116324,203698
116324,204846
116324,203449
116324,203615
116324,205345
116324,207650
116324,206507
116324,205113
116324,206739
116324,204030
116324,204034
116324,208270
116324,206099
178339,208466
189849,207584
135322,204386
135322,205722
135322,203995
135322,204548
135322,207036
135322,205979
135322,206901
135322,207102
135322,203886
135322,207173
135322,204649
191384,207580
147644,208008
202500,204334
192393,203733
192393,206639
192393,205167
192393,205387
192393,207135
192393,208529
192393,207006
192393,206505
192393,206459
138421,207576
72868,204458
72868,208778
80423,204302
192950,207027
169276,207763
87389,204386
87389,205722
87389,203995
87389,204548
87389,207036
87389,205979
87389,206901
87389,207102
87389,203886
87389,207173
87389,204649
200740,207562
200740,205805
200740,207664
200740,207138
200740,205252
189450,204629
189355,207332
188858,205123
190689,207450
196641,204458
196641,208778
144046,207260
144046,206342
144046,208419
144046,205127
197461,208013
191796,207332
98240,203453
201333,207683
26205,204431
188943,206810
188943,206329
188943,206796
188943,206719
188943,208379
188943,205695
188943,208416
33620,204974
116991,204931
80999,205920
91591,207260
91591,206342
91591,208419
91591,205127
190426,207420
190426,208196
147209,204458
147209,208778
199167,204909
199167,204270
199167,208151
199167,203671
199167,205277
199167,208710
199167,205575
199167,207268
199167,207930
199167,205370
199167,204238
199167,207566
199167,204229
199167,205490
199167,208589
199167,204149
199167,206814
199167,207424
199167,206078
199167,208632
199167,205250
199167,207369
199167,205339
199167,207732
199167,204168
199167,203551
199167,204470
199167,207335
199167,203244
199167,204519
199167,203543
199167,206219
199167,206220
199167,208582
199167,206835
199167,207159
199167,203812
199167,208378
199167,203883
199167,205196
199167,208518
199167,204770
199167,207653
199167,204248
199167,208288
199167,207313
199167,204784
199167,204119
199167,207122
199167,206336
199167,205247
199167,204540
199167,205571
199167,208819
199167,206165
199167,203833
199167,203507
199167,208250
199167,207532
199167,207213
199167,206440
199167,208282
199167,208834
199167,206834
199167,205937
199167,203949
199167,204560
199167,206551
199167,208435
199167,204224
199167,205398
199167,208015
199167,208615
199167,205076
199167,207155
199167,208118
199167,204444
199167,208593
199167,203646
199167,205448
199167,208596
199167,203481
199167,208272
199167,207706
199167,205020
199167,204422
199167,204790
199167,204544
199167,206397
199167,205650
199167,208634
199167,208374
199167,205373
199167,207163
199167,206267
199167,204398
199167,205687
199167,203703
199167,208512
199167,208756
199167,204858
199167,205166
199167,206085
199167,203690
199167,203898
199167,206740
199167,204991
199167,207260
199167,207627
199167,204056
199167,207634
199167,204192
199167,204800
199167,206410
199167,208354
199167,203529
199167,207802
199167,205657
199167,208145
199167,204285
199167,207038
199167,208782
199167,203404
199167,207768
199167,208060
199167,208452
199167,206218
199167,207018
199167,205479
199167,203893
199167,208703
199167,205225
199167,206040
199167,204171
199167,205488
199167,207415
199167,208110
199167,206202
199167,207952
199167,205069
199167,204365
199167,204342
199167,205545
199167,204166
199167,204296
199167,204596
199167,206830
199167,206086
199167,205965
199167,206342
199167,203255
199167,204382
199167,208652
199167,207205
199167,208419
199167,207465
199167,207578
199167,207827
199167,206355
199167,205691
199167,204937
199167,204604
199167,206268
199167,203745
199167,206627
199167,205014
199167,206654
199167,207646
199167,207990
199167,208331
199167,208264
199167,204508
199167,205331
199167,204405
199167,203271
199167,208018
199167,207851
199167,207528
199167,205142
199167,208166
199167,205127
199167,208602
199167,207533
199167,204102
199167,205409
199167,204502
199167,203503
199167,203801
199167,207077
199167,205897
199167,206836
199167,207434
199167,207035
199167,208049
199167,207249
199167,207336
199167,206666
199167,208191
86376,208814
86376,204182
86376,207760
86376,203927
86376,204407
86376,203247
86376,206090
86376,203770
86376,203478
86376,205875
86376,205037
86376,206891
86376,207871
190873,205221
201596,208497
193014,207584
119696,205123
201975,205994
201975,205392
201975,207023
201975,206709
201975,203370
201975,205706
201975,203779
201975,204226
201975,204558
201975,203426
201975,208180
201975,205587
201975,206979
201975,203793
201975,207945
201975,208438
201975,203253
93251,206241
192312,204486
192312,207683
189307,207033
126132,207260
126132,206342
126132,208419
126132,205127
199304,207260
199304,206342
199304,208419
199304,205127
203102,207332
191744,208188
134133,208201
134133,205872
22669,206959
188640,203620
188640,206604
188640,208468
188640,206791
188640,205074
188640,206568
188640,208661
188640,206673
188640,206007
188640,207516
188640,203300
188640,203516
188640,205408
188640,204799
188640,203368
188640,206554
188640,204294
188640,204517
188640,204868
188640,204853
188640,206555
188640,203578
188640,206383
188640,205430
188640,204053
188640,205156
188640,204144
188640,208307
188640,208263
188640,206805
188640,205115
188640,206478
188640,207184
188640,204156
188640,205063
188640,206570
188640,204187
189643,203620
189643,206604
189643,208468
189643,206791
189643,205074
189643,206568
189643,208661
189643,206673
189643,206007
189643,207516
189643,203300
189643,203516
189643,205408
189643,204799
189643,203368
189643,206554
189643,204294
189643,204517
189643,204868
189643,204853
189643,206555
189643,203578
189643,206383
189643,205430
189643,204053
189643,205156
189643,204144
189643,208307
189643,208263
189643,206805
189643,205115
189643,206478
189643,207184
189643,204156
189643,205063
189643,206570
189643,204187
189685,206212
199194,207991
65458,203539
26232,206241
123130,205942
30882,203926
30882,207997
30882,205767
30882,206980
30882,205961
30882,203383
30882,206046
30882,208268
30882,203743
30882,204742
30882,208655
30882,203320
30882,203586
30882,204223
30882,205668
30882,203372
30882,206880
30882,208839
30882,208227
30882,207676
30882,203694
30882,207315
30882,205902
30882,208238
30882,204308
30882,204064
30882,207593
30882,208224
30882,204076
30882,205648
30882,204821
30882,208092
30882,208087
30882,203692
30882,208029
30882,203317
30882,204322
30882,207782
30882,208211
30882,204282
30882,205618
30882,206945
30882,206341
30882,206150
30882,203623
30882,206002
30882,208177
30882,208835
30882,207767
30882,205126
126525,204480
191714,204302
195383,206780
197450,203641
178938,206242
178938,203899
178938,203539
178938,207386
178938,207348
178938,203856
178938,207621
178938,206786
178938,208267
178938,208111
178938,208251
178938,206068
178938,204838
178938,205940
178938,204014
178938,206271
178938,206912
178938,204310
178938,204978
178938,205359
178938,205245
178938,204798
178938,204298
178938,204780
178938,206377
178938,208324
178938,205732
178938,204524
178938,205568
178938,204581
178938,208497
178938,204287
178938,204872
178938,205459
178938,207182
178938,205097
178938,205585
178938,203538
178938,205933
178938,205461
178938,207619
178938,205427
178938,205672
178938,207318
178938,204837
178938,206407
178938,206070
178938,206984
178938,204385
178938,206051
178938,207929
178938,203891
178938,204196
178938,204584
178938,206804
178938,206970
178938,203312
178938,206063
178938,206641
178938,208392
178938,208809
178938,203629
178938,205234
178938,206993
178938,206716
178938,207626
178938,203806
178938,208813
178938,205949
101136,204480
111016,207580
126139,207332
190248,207580
144147,205994
144147,205392
144147,207023
144147,206709
144147,203370
144147,205706
144147,203779
144147,204226
144147,204558
144147,203426
144147,208180
144147,205587
144147,206979
144147,203793
144147,207945
144147,208438
144147,203253
190821,203772
190821,205111
190821,206941
190821,204357
190821,204785
190821,207770
190821,205659
190821,207029
190821,205651
190821,208297
190821,207608
190821,208269
112607,206846
95130,206682
146315,207015
146315,207450
188215,207371
188215,207435
188215,206290
188215,206890
188215,203802
188215,206456
188215,205029
188215,203304
188215,208496
188215,207022
188215,205134
188215,205317
188215,207140
188215,206196
188215,204913
188215,204212
188215,208548
188215,206442
188215,203445
188215,206054
188215,207401
188215,206761
188215,204319
188215,206678
188215,203326
188215,207105
188215,204928
188215,207281
188215,204360
188215,205481
188215,204738
188215,205970
188215,208530
188215,204201
188215,206873
188215,206059
188215,208494
188215,203804
188215,203800
188215,206943
188215,204303
188215,206871
188215,208187
188215,208788
188215,208673
188215,206373
188215,207429
188215,208305
188215,207419
188215,204980
188215,205832
188215,205903
188215,208283
188215,206177
188215,205909
188215,207180
188215,207612
188215,208692
188215,206888
188215,207893
188215,204140
188215,205206
188215,204609
188215,203990
188215,207846
188215,206502
188215,205414
188215,207811
188215,206451
188215,208429
188215,205177
188215,208753
188215,204324
188215,207863
188215,207044
188215,205655
188215,205262
188215,208122
188215,204505
188215,205956
188215,206503
188215,205009
188215,204486
188215,205573
188215,208495
188215,207631
188215,206689
188215,206852
188215,206563
188215,203532
188215,203601
188215,203415
188215,205268
188215,206118
188215,206734
188215,208234
188215,204848
188215,208192
188215,205170
188215,205516
188215,206564
160150,205532
198092,208188
200237,206342
29404,208013
158029,203494
158029,207448
158029,206227
158029,205181
158029,205993
158029,204241
158029,208760
158029,203791
158029,204360
202995,205942
196417,204604
171554,203641
120147,208282
188835,204486
193162,207584
73596,203319
73596,206897
73596,204630
73596,204886
73596,207742
80683,205277
80683,208710
80683,205575
130739,204630
54826,203608
201683,207584
131764,208758
131764,208612
190629,203641
202204,207339
39426,208234
194897,208433
195724,206682
195724,203772
195724,205111
195724,206941
195724,204357
195724,204785
195724,207770
195724,205659
195724,207029
195724,205651
195724,208297
195724,207608
195724,208269
188623,203567
117714,203551
201923,207332
198468,207963
120723,207015
120723,207450
103453,205248
195515,207260
195515,206342
195515,208419
195515,205127
92209,206327
189655,208529
143217,206846
196002,207562
196002,205805
196002,207664
196002,207138
196002,205252
126737,204522
126737,203343
126737,206630
126737,205161
126737,205776
126737,204971
126737,206506
126737,205936
126737,208645
126737,206393
126737,203923
126737,206846
126737,204554
126737,205664
126737,206399
126737,204777
35534,205248
195820,205277
195820,208710
195820,205575
201474,204794
189438,208008
199063,204388
144037,203551
144037,208545
144037,207260
144037,206342
144037,208419
144037,205127
57338,204458
57338,208778
49643,207260
49643,206342
49643,208419
49643,205127
166784,207997
166784,205767
166784,206980
166784,205961
166784,203383
166784,206046
166784,208268
166784,203743
166784,204742
166784,208655
166784,203320
166784,203586
166784,204223
166784,205668
166784,203372
166784,206880
166784,208839
166784,208227
166784,207676
166784,203694
166784,207315
166784,205902
166784,208238
166784,204308
166784,204064
166784,207593
166784,208224
166784,204076
166784,205648
166784,204821
166784,208092
166784,208087
166784,203692
166784,208029
166784,203317
166784,204322
166784,207782
166784,208211
166784,204282
166784,205618
166784,206945
166784,206341
166784,206150
166784,203623
166784,206002
166784,208177
166784,208835
166784,207767
166784,205126
199772,205185
198148,206890
198148,203802
198148,205029
198148,207435
198148,206761
198148,203304
198148,208496
198148,207022
198148,205134
198148,205317
198148,207140
198148,206196
198148,204913
198148,204212
198148,208548
198148,206442
198148,203445
198148,206054
198148,207401
198148,204319
198148,206456
198148,206678
198148,203326
198148,207105
198148,204928
198148,207281
198148,204360
198148,205481
198148,204738
198148,205970
198148,208530
198148,204201
198148,206873
198148,206059
198148,208494
198148,203804
198148,203800
198148,206290
198148,206943
198148,204303
198148,206871
198148,208187
198148,208788
198148,208673
198148,206373
198148,207429
198148,208305
198148,207419
198148,204980
198148,205832
198148,205903
198148,208283
198148,207371
198148,206177
198148,205909
198148,207180
198148,207612
198148,208692
198148,206888
198148,207893
198148,204140
198148,205206
198148,204609
198148,203990
198148,207846
198148,206502
198148,205414
198148,207811
198148,206451
198148,208429
198148,205177
198148,208753
198148,204324
198148,207863
198148,207044
198148,205655
198148,205262
198148,208122
198148,204505
198148,205956
198148,206503
198148,205009
198148,204486
198148,205573
198148,208495
198148,207631
198148,206689
198148,206852
198148,206563
198148,203532
198148,203601
198148,203415
198148,205268
198148,206118
198148,206734
198148,208234
198148,204848
198148,208192
198148,205516
198148,206564
170364,207580
126695,205611
126695,208137
126695,205494
126695,207580
126695,207623
126695,208558
126695,207337
126695,204377
37584,204823
37584,203608
188923,206744
194415,203551
131057,204388
148890,203772
148890,205111
148890,206941
148890,204357
148890,204785
148890,207770
148890,205659
148890,207029
148890,205651
148890,208297
148890,207608
148890,208269
148890,206844
140446,207268
140446,207260
140446,206342
140446,208419
140446,205127
183813,207339
183813,203880
183813,207389
183813,204291
183813,205275
183813,206748
183813,203698
183813,204846
183813,203449
183813,203615
183813,205345
183813,207650
183813,206507
183813,205113
183813,206739
183813,204030
183813,204034
183813,208270
183813,206099
199886,205222
168502,206846
99305,203733
99305,206639
99305,205167
99305,205387
99305,207135
99305,208529
99305,207006
99305,206505
99305,206459
193390,204145
152986,203538
160936,203319
160936,206897
160936,204630
160936,204886
160936,207742
29313,207015
29313,207450
125587,206290
145565,207576
188073,207015
174861,207339
174861,203641
200963,204815
194828,204480
194828,205635
118548,207332
169207,207763
199199,208084
197495,205942
123379,207260
123379,206342
123379,208419
123379,205127
125125,207135
202924,204522
202924,203343
202924,206630
202924,205161
202924,205776
202924,204971
202924,206506
202924,205936
202924,208645
202924,206393
202924,203923
202924,206846
202924,204554
202924,205664
202924,206399
202924,204777
113783,203319
113783,206897
113783,204630
113783,204886
113783,207742
113783,206844
77851,207746
188654,206821
198454,207540
192554,204823
30617,206839
30617,203264
30617,203330
30617,203611
30617,208527
30617,203657
30617,206259
30617,206295
30617,205092
30617,207707
30617,204440
30617,205543
30617,206515
30617,207231
30617,208361
30617,206321
30617,206663
30617,204518
30617,208594
30617,203358
30617,205202
30617,207399
30617,204343
30617,205977
30617,205089
30617,204930
30617,204194
30617,207964
30617,204689
30617,205740
30617,205016
30617,205066
30617,207444
30617,204891
30617,204449
30617,205938
30617,207584
30617,203269
30617,206920
30617,204038
30617,207804
30617,204447
30617,203753
30617,205625
30617,206082
30617,204542
30617,203844
30617,206024
30617,207750
30617,204237
30617,206286
30617,205133
30617,204009
30617,204468
30617,206323
30617,208752
30617,205766
30617,208460
30617,207793
30617,207030
30617,207238
30617,206717
30617,206942
30617,208507
30617,205759
30617,206691
30617,207480
30617,207829
30617,206543
30617,203863
30617,205670
30617,208173
30617,203349
166225,203772
166225,205111
166225,206941
166225,204357
166225,204785
166225,207770
166225,205659
166225,207029
166225,205651
166225,208297
166225,207608
166225,208269
162455,206857
202622,207260
202622,206342
202622,208419
202622,205127
74630,207763
193265,205635
195788,204700
195788,204870
195788,203430
197995,203641
199669,205576
199669,208579
99998,205248
51063,204522
51063,203343
51063,206630
51063,205161
51063,205776
51063,204971
51063,206506
51063,205936
51063,208645
51063,206393
51063,203923
51063,206846
51063,204554
51063,205664
51063,206399
51063,204777
23425,207260
