target_entrez,disease_icd10
10453,206646
10453,206070
10453,206988
10453,204186
10453,204178
10453,207326
10453,206984
10453,204385
10453,208474
10453,203852
10453,207478
10453,205336
10453,208357
10453,205875
10453,208306
10453,207262
10453,204936
10453,203437
10453,206787
10453,205574
10453,206051
10453,207929
10453,203599
10453,204445
10453,203590
10453,203891
10453,206375
10453,208352
10453,204334
10453,206577
10453,207936
10453,208665
10453,204217
10453,207666
10453,203635
10453,205037
10453,204196
10453,204585
10453,204584
10453,206891
10453,205801
10453,206804
10453,206297
10453,206421
10453,203835
10453,208619
10453,207117
10453,206970
10453,207554
10453,208670
10453,203735
10453,205813
10453,206133
10453,207996
10453,204477
10453,208840
10453,203312
10453,206249
10453,206322
10453,208674
10453,206501
10453,204549
10453,206234
10453,207849
10453,205176
10453,208575
10453,206187
10453,204210
10453,208096
10453,203972
10453,208622
10453,207511
10453,207925
10453,205087
10453,204481
10453,204389
10453,205999
10453,206547
10453,205276
10453,206063
10453,207459
10453,206641
10453,205223
10453,208303
10453,205221
10453,208711
10453,206697
10453,206216
10453,204994
10453,205307
10453,205973
10453,204807
10453,208392
10453,205735
10453,208809
10453,203629
10453,207193
10453,208326
10453,207705
10453,205922
10453,207871
10453,208230
10453,207109
10453,206857
10453,206137
10453,205173
10453,203811
10453,205164
10453,205234
10453,208781
10453,208746
10453,205944
10453,206483
10453,204624
10453,206222
10453,205863
10453,207590
10453,205078
10453,207332
10453,207175
10453,207497
10453,206993
10453,203658
10453,206716
10453,204963
10453,207626
10453,204680
10453,204281
10453,208786
10453,205295
10453,203806
10453,208813
10453,205949
10453,203457
10453,208218
10453,203808
10453,207531
10453,203834
10453,204055
10453,205757
10453,203822
10453,204247
10453,206394
10453,204715
10453,206612
10453,203516
10453,208532
10453,203589
10453,205835
10453,206135
10453,207859
10453,204162
10453,204811
10453,207390
10453,207455
14260,207161
14260,207573
12591,203789
16620,206200
16620,207360
18360,205576
18360,206658
18360,204424
16655,207580
16655,204908
12192,207897
12192,206471
12192,206815
12192,207697
12192,206242
12192,205554
12192,203899
12192,203539
12192,205077
12192,207386
12192,207348
12192,208814
12192,203856
12192,207621
12192,207660
12192,206786
12192,207097
12192,204094
12192,206844
12192,207234
12192,208267
12192,205822
12192,208111
12192,203567
12192,206750
12192,205284
12192,206949
12192,207272
12192,208251
12192,208795
12192,203290
12192,207724
12192,206068
12192,208580
12192,203928
12192,204205
12192,204245
12192,206732
12192,204330
12192,204884
12192,204838
12192,207825
12192,203921
12192,208659
12192,203750
12192,206350
12192,205638
12192,207447
12192,208821
12192,208051
12192,205940
12192,207013
12192,203955
12192,206180
12192,206038
12192,208292
12192,205105
12192,206115
12192,208304
12192,207276
12192,207832
12192,203315
12192,204182
12192,203436
12192,205429
12192,204014
12192,204561
12192,207760
12192,207687
12192,206588
12192,203927
12192,206271
12192,204371
12192,205248
12192,206912
12192,204128
12192,204310
12192,206490
12192,204978
12192,204230
12192,205359
12192,205788
12192,204407
12192,206108
12192,205245
12192,204393
12192,206243
12192,208245
12192,204798
12192,208650
12192,207787
12192,205928
12192,204298
12192,203612
12192,204780
12192,208826
12192,207575
12192,206565
12192,206377
12192,207481
12192,208324
12192,208370
12192,207781
12192,205500
12192,208129
12192,207737
12192,206854
12192,205732
12192,204524
12192,205568
12192,204581
12192,208497
12192,207168
12192,204287
12192,204872
12192,203247
12192,205748
12192,205459
12192,207124
12192,206090
12192,203484
12192,206539
12192,203293
12192,207182
12192,204506
12192,205097
12192,205585
12192,208433
12192,203538
12192,206491
12192,203770
12192,207734
12192,208405
12192,205933
12192,205461
12192,208640
12192,204469
12192,207619
12192,205427
12192,203478
12192,208153
12192,205672
12192,204092
12192,205478
12192,208583
12192,204645
12192,207955
12192,203617
12192,205246
12192,207318
12192,204837
12192,206407
12192,205642
12192,204731
12192,206646
12192,206070
12192,206988
12192,204186
12192,204178
12192,206984
12192,204385
12192,208474
12192,207478
12192,208357
12192,205875
12192,208306
12192,207262
12192,206051
12192,207929
12192,204445
12192,203891
12192,206375
12192,208352
12192,204334
12192,206577
12192,207936
12192,208665
12192,204217
12192,205037
12192,204196
12192,204584
12192,206891
12192,205801
12192,206804
12192,206421
12192,203835
12192,208619
12192,206970
12192,203735
12192,207996
12192,204477
12192,208840
12192,203312
12192,206249
12192,206322
12192,208674
12192,206501
12192,204549
12192,207849
12192,208575
12192,204210
12192,208096
12192,203972
12192,208622
12192,207511
12192,207925
12192,204481
12192,204389
12192,205999
12192,206547
12192,205276
12192,206063
12192,206641
12192,205221
12192,208711
12192,204994
12192,205307
12192,205973
12192,204807
12192,208392
12192,208809
12192,203629
12192,207193
12192,207871
12192,208230
12192,206857
12192,206137
12192,203811
12192,205164
12192,205234
12192,208781
12192,208746
12192,205944
12192,204624
12192,206222
12192,207590
12192,207332
12192,207175
12192,206993
12192,203658
12192,206716
12192,207626
12192,208786
12192,205295
12192,203806
12192,208813
12192,205949
12192,203457
12192,204070
12192,206289
20852,208579
20852,205747
20852,205576
20852,206658
20852,204424
7876,205576
7876,206658
7876,204424
5314,207161
5314,207573
2068,208298
2068,207264
2068,204971
3763,207161
3763,207573
16787,208690
16787,206167
16787,208241
7171,203710
7171,207172
16787,206241
16787,204729
16787,206365
16787,206028
13619,207580
13619,204908
19148,204374
19148,206021
16079,205871
10892,203380
16303,203463
16303,204157
17713,204157
11317,207161
11317,207573
17896,205123
4479,207161
4479,207573
9694,205977
9694,207480
18453,206910
20928,203453
20928,203559
3382,208690
11501,204630
1498,206086
21636,204630
7109,207580
7109,204908
2611,207161
2611,207573
7447,207580
7447,204908
5961,207720
16549,205484
13757,204971
9984,207161
9984,207573
9474,203252
9474,205380
9474,204554
9474,204537
9474,208645
9474,203343
9474,204253
9474,204522
9474,203923
9474,205776
9474,207547
9474,204971
9474,206399
9474,207527
9474,207360
9474,204339
9474,208274
9474,206200
9474,203527
9474,206506
9474,206630
9474,206846
9474,206393
9474,205936
9474,205664
9474,203339
9474,205161
9474,208387
9474,203553
21344,207332
21344,205642
21344,206428
21038,205959
497,203963
10752,207161
10752,207573
14692,207161
14692,207573
995,208003
995,205808
13846,207580
13846,204908
10858,204302
10858,207567
16059,204677
16059,204575
7453,207161
7453,207573
3156,206086
18523,206167
18523,208241
9814,208622
14827,204302
14827,207567
3003,208546
3003,208489
376,203963
10610,208546
10610,208489
1060,205959
1060,208704
1060,206526
1060,207204
1060,205378
1060,205768
1060,205287
1060,206757
1060,205101
1060,204966
1060,204970
1060,208061
1060,206427
1060,204535
1060,204952
1060,206864
1060,203278
1060,205304
1060,204953
1060,205821
1060,203460
1060,206726
1060,205547
1060,204986
1060,206875
1060,204759
1060,208135
1060,205963
1060,205684
1060,207683
6838,206167
6838,208241
12174,207161
12174,207573
8213,207161
8213,207573
1332,207204
1332,204202
3748,206913
3748,206292
7698,206167
7698,208241
21890,206518
17218,205977
17218,207480
4609,205576
4609,206658
4609,204424
10591,207204
10591,204202
17635,208829
17635,206682
17635,205346
12686,204880
12686,206181
20609,205310
16932,205977
16932,207480
16251,208829
17497,206241
17497,204729
17497,206365
17497,206028
16249,207580
16249,204908
8207,207720
8207,205576
8207,206658
8207,204424
8207,207236
5354,207897
5354,206471
5354,206815
5354,207697
5354,206242
5354,205554
5354,203899
5354,203539
5354,205077
5354,207386
5354,207348
5354,208814
5354,203856
5354,207621
5354,207660
5354,206786
5354,207097
5354,204094
5354,206844
5354,207234
5354,208267
5354,205822
5354,208111
5354,203567
5354,206750
5354,205284
5354,206949
5354,207272
5354,208251
5354,208795
5354,203290
5354,207724
5354,206068
5354,208580
5354,203928
5354,204205
5354,204245
5354,206732
5354,204330
5354,204884
5354,204838
5354,207825
5354,203921
5354,208659
5354,203750
5354,206350
5354,205638
5354,207447
5354,208821
5354,208051
5354,205940
5354,207013
5354,203955
5354,206180
5354,206038
5354,208292
5354,205105
5354,206115
5354,208304
5354,207276
5354,207832
5354,203315
5354,204182
5354,203436
5354,205429
5354,204014
5354,204561
5354,207760
5354,207687
5354,206588
5354,203927
5354,206271
5354,204371
5354,205248
5354,206912
5354,204128
5354,204310
5354,206490
5354,204978
5354,204230
5354,205359
5354,205788
5354,204407
5354,206108
5354,205245
5354,204393
5354,206243
5354,208245
5354,204798
5354,208650
5354,207787
5354,205928
5354,204298
5354,203612
5354,204780
5354,208826
5354,207575
5354,206565
5354,206377
5354,207481
5354,208324
5354,208370
5354,207781
5354,205500
5354,208129
5354,207737
5354,206854
5354,205732
5354,204524
5354,205568
5354,204581
5354,208497
5354,207168
5354,204287
5354,204872
5354,203247
5354,205748
5354,205459
5354,207124
5354,206090
5354,203484
5354,206539
5354,203293
5354,207182
5354,204506
5354,205097
5354,205585
5354,208433
5354,203538
5354,206491
5354,203770
5354,207734
5354,208405
5354,205933
5354,205461
5354,208640
5354,204469
5354,207619
5354,205427
5354,203478
5354,208153
5354,205672
5354,204092
5354,205478
5354,208583
5354,204645
5354,207955
5354,203617
5354,205246
5354,207318
5354,204837
5354,206407
5354,204731
5354,206646
5354,206070
5354,206988
5354,204186
5354,204178
5354,206984
5354,204385
5354,208474
5354,207478
5354,208357
5354,205875
5354,208306
5354,207262
5354,206051
5354,207929
5354,204445
5354,203891
5354,206375
5354,208352
5354,204334
5354,206577
5354,207936
5354,208665
5354,204217
5354,205037
5354,204196
5354,204584
5354,206891
5354,205801
5354,206804
5354,206421
5354,203835
5354,208619
5354,206970
5354,203735
5354,207996
5354,204477
5354,208840
5354,203312
5354,206249
5354,206322
5354,208674
5354,206501
5354,204549
5354,207849
5354,208575
5354,204210
5354,208096
5354,203972
5354,208622
5354,207511
5354,207925
5354,204481
5354,204389
5354,205999
5354,206547
5354,205276
5354,206063
5354,206641
5354,205221
5354,208711
5354,204994
5354,205307
5354,205973
5354,204807
5354,208392
5354,208809
5354,203629
5354,207193
5354,207871
5354,208230
5354,206857
5354,206137
5354,203811
5354,205164
5354,205234
5354,208781
5354,208746
5354,205944
5354,204624
5354,206222
5354,207590
5354,207175
5354,206993
5354,203658
5354,206716
5354,207626
5354,208786
5354,205295
5354,203806
5354,208813
5354,205949
5354,203457
5354,204070
5354,206289
10656,207161
10656,207573
22059,204138
22059,205913
10000,204302
10000,207567
18248,204677
18248,204575
4609,206208
4609,208579
4609,205747
4609,203453
4609,203559
4609,203528
13675,205689
13675,204695
16732,205429
16732,208295
20214,203543
20214,206551
20214,203913
20214,207980
20214,205984
15754,204630
6465,203252
6465,205380
6465,204554
6465,204537
6465,208645
6465,203343
6465,204253
6465,204522
6465,203923
6465,205776
6465,207547
6465,204971
6465,206399
6465,207527
6465,204339
6465,208274
6465,203527
6465,206506
6465,206630
6465,206846
6465,206393
6465,205936
6465,205664
6465,203339
6465,205161
6465,208387
6465,203553
6180,204302
6180,207567
14676,205879
6874,208731
6874,208629
5903,206707
5903,204459
5903,208525
16895,204931
4103,204138
4103,205913
3383,207720
3383,205250
3448,206839
3448,205483
7859,204374
7859,206021
1631,207204
1631,204202
20398,208622
4615,205564
64,205564
19604,206772
8190,204630
8190,207161
8190,207573
17028,205429
17028,208295
22220,207580
22220,204908
5244,205977
5244,207480
9077,204302
9077,207567
5161,205871
16238,207161
16238,207573
15202,205940
15202,205482
22263,207161
22263,207573
12555,207161
12555,207573
15310,206200
15310,207360
15310,207161
15310,207573
3652,206241
3652,204729
3652,206365
3652,206028
3652,205959
3652,208704
3652,206526
3652,207204
3652,205378
3652,205768
3652,205287
3652,206757
3652,205101
3652,204966
3652,204970
3652,208061
3652,206427
3652,204535
3652,204952
3652,206864
3652,203278
3652,205304
3652,204953
3652,205821
3652,203460
3652,206726
3652,205547
3652,204986
3652,206875
3652,204759
3652,208135
3652,205963
3652,206681
3652,205684
3652,207683
3662,207161
3662,207573
6738,207580
6738,204908
21855,206910
18626,208501
538,207679
10866,206241
10866,204729
10866,206365
10866,206028
10866,204013
8357,207161
8357,207573
3361,206200
3361,207360
3361,204971
17359,207444
17359,205052
17359,205397
5160,206241
5160,204729
5160,206365
5160,206028
21596,205234
21596,206546
21596,204677
21596,204575
21596,205940
21596,205482
5992,204880
5992,204501
5992,206181
4998,204302
13885,204302
4998,207567
13885,207567
3018,207161
3018,207573
10775,207161
10775,207573
17161,204124
11480,208829
12385,208829
4633,207580
4633,204908
15472,205871
12878,206821
12878,205287
12878,204986
12878,205535
20562,206394
20562,204715
20562,207212
20562,205671
12170,204302
12170,207567
20600,204562
15472,208829
3841,203608
20993,207161
20993,207573
6106,205429
6106,208295
6106,208003
6106,205808
7864,206910
18238,206910
4167,206910
4937,207161
4937,207573
10674,204971
7531,206086
10200,204971
14128,206839
14128,205483
14128,203330
14128,207989
1562,204880
1562,204501
1562,206181
3927,205977
3927,207480
10605,204535
15950,206681
21788,207161
21788,207573
15344,203789
15451,206241
15451,204729
15451,206365
15451,206028
12544,204013
17962,207161
17962,207573
7091,207161
7091,207573
18360,205959
18360,208704
18360,206526
18360,207204
18360,205378
18360,205768
18360,205287
18360,206757
18360,205101
18360,204966
18360,204970
18360,208061
18360,206427
18360,204535
18360,204952
18360,206864
18360,203278
18360,205304
18360,204953
18360,205821
18360,203460
18360,206726
18360,205547
18360,204986
18360,206875
18360,204759
18360,208135
18360,205963
18360,206681
18360,208579
18360,205747
18360,203480
18360,205627
18360,204562
18360,204202
18360,203453
18360,203559
18360,203528
18360,207090
18360,203753
18360,203475
20892,207580
20892,204908
9318,207128
9318,204598
9583,205959
9583,208704
9583,206526
9583,207204
9583,205378
9583,205768
9583,205287
9583,206757
9583,205101
9583,204966
9583,204970
9583,208061
9583,206427
9583,204535
9583,204952
9583,206864
9583,203278
9583,205304
9583,204953
9583,205821
9583,203460
9583,206726
9583,205547
9583,204986
9583,206875
9583,204759
9583,208135
9583,205963
9583,206681
9583,203480
9583,205627
9583,204562
9583,204202
9583,207090
9583,203753
9583,203475
8178,208579
8178,205747
8178,205576
8178,206658
8178,204424
19360,206365
12522,204302
12522,207567
9257,205576
9257,206658
9257,204424
17651,207161
17651,207573
9285,203380
15864,207720
17438,203494
17438,208233
17438,205181
17438,206227
17438,205993
17438,204241
17438,208754
17438,207448
17438,208760
17438,203791
17252,205959
17252,208704
17252,206526
17252,207204
17252,205378
17252,205768
17252,205287
17252,206757
17252,205101
17252,204966
17252,204970
17252,208061
17252,206427
17252,204535
17252,204952
17252,206864
17252,203278
17252,205304
17252,204953
17252,205821
17252,203460
17252,206726
17252,205547
17252,204986
17252,206875
17252,204759
17252,208135
17252,205963
2213,206241
2213,204729
2213,206365
2213,206028
2213,207683
9345,207580
9345,204908
6743,205905
6743,204758
2213,206208
2213,203453
2213,203559
2213,203528
16300,204302
16300,207567
7571,204714
7571,205294
8213,206990
8213,206523
8213,206694
8491,205871
6139,207161
6139,207573
17338,207161
17338,207573
350,204302
350,207567
1927,207161
1927,207573
6780,204302
